t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	9	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	10	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	12	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	13	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	15	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	17	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	18	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	19	6
t_e64823ee-4285-4296-b7c6-fa9065e0e3bb	20	6
t_7d121559-d936-4046-8858-7b5656135896	19	7
t_17bd17a8-78fa-4f01-993d-e026253849e9	5	2
t_17bd17a8-78fa-4f01-993d-e026253849e9	9	2
t_17bd17a8-78fa-4f01-993d-e026253849e9	11	2
t_c624c687-9e33-4ac3-98be-40e423571e21	6	2
t_be2b48f3-c076-4abf-a56d-f183ea8119e9	1	2
t_be2b48f3-c076-4abf-a56d-f183ea8119e9	10	2
t_be2b48f3-c076-4abf-a56d-f183ea8119e9	12	2
t_be2b48f3-c076-4abf-a56d-f183ea8119e9	20	2
t_c646dc30-cf62-426d-b6c9-753f912becc4	1	4
t_c646dc30-cf62-426d-b6c9-753f912becc4	3	4
t_c646dc30-cf62-426d-b6c9-753f912becc4	9	4
t_c646dc30-cf62-426d-b6c9-753f912becc4	22	5
t_674bb547-d741-4a75-aa14-fccedb2ff4bf	18	7
t_674bb547-d741-4a75-aa14-fccedb2ff4bf	20	7
t_2d13a62a-2d65-4fec-8c97-2d09fd648575	12	4
t_2d13a62a-2d65-4fec-8c97-2d09fd648575	14	4
t_2d13a62a-2d65-4fec-8c97-2d09fd648575	18	4
t_2d13a62a-2d65-4fec-8c97-2d09fd648575	20	4
t_78655437-96b6-4fe8-89dc-814322c5246e	16	4
t_78655437-96b6-4fe8-89dc-814322c5246e	20	4
t_79137fd0-92f9-4896-9798-db7a48234a4d	2	3
t_79137fd0-92f9-4896-9798-db7a48234a4d	11	3
t_79137fd0-92f9-4896-9798-db7a48234a4d	16	7
t_79137fd0-92f9-4896-9798-db7a48234a4d	20	7
t_3ff79e4a-45a0-46d4-a5b5-4785a1b9a555	20	2
t_5760b3e4-70f7-4857-a173-ab219a15ae0f	20	3
t_c44616ab-633b-4203-b810-0d75f3f7591e	3	7
t_c44616ab-633b-4203-b810-0d75f3f7591e	5	7
t_c44616ab-633b-4203-b810-0d75f3f7591e	9	7
t_c44616ab-633b-4203-b810-0d75f3f7591e	20	7
t_957055d7-3e41-4cdc-97ba-f64f33a63f0f	3	7
t_957055d7-3e41-4cdc-97ba-f64f33a63f0f	15	7
t_284e1c25-9ad0-4082-98a9-0fc04de1c090	11	7
t_284e1c25-9ad0-4082-98a9-0fc04de1c090	15	3
t_284e1c25-9ad0-4082-98a9-0fc04de1c090	17	7
t_284e1c25-9ad0-4082-98a9-0fc04de1c090	21	3
t_0f043c44-3d9b-43e5-915c-bc6b6d60e459	0	7
t_0f043c44-3d9b-43e5-915c-bc6b6d60e459	1	7
t_0f043c44-3d9b-43e5-915c-bc6b6d60e459	2	7
t_0f043c44-3d9b-43e5-915c-bc6b6d60e459	4	7
t_0f043c44-3d9b-43e5-915c-bc6b6d60e459	9	7
t_ee80bb3f-bd4a-4099-8404-5722d44c8597	12	2
t_f22fdcee-22b3-42f3-b906-97fc126c9f9f	10	2
t_f22fdcee-22b3-42f3-b906-97fc126c9f9f	12	2
t_f22fdcee-22b3-42f3-b906-97fc126c9f9f	16	2
t_19b35d25-2b8e-4ba6-8d17-64e3c4a13a03	15	2
t_19b35d25-2b8e-4ba6-8d17-64e3c4a13a03	17	2
t_19b35d25-2b8e-4ba6-8d17-64e3c4a13a03	20	2
t_4351d348-bdfd-41cf-b125-1257990c4a2d	17	2
t_0e91fb8b-c460-4eaf-99e8-1ee3ffac1b89	5	2
t_0e91fb8b-c460-4eaf-99e8-1ee3ffac1b89	7	2
t_0e91fb8b-c460-4eaf-99e8-1ee3ffac1b89	17	2
t_c2ba1f69-a7c5-4bf9-9b0c-8a66fe87c321	1	2
t_c2ba1f69-a7c5-4bf9-9b0c-8a66fe87c321	8	2
t_c2ba1f69-a7c5-4bf9-9b0c-8a66fe87c321	11	2
t_acb86961-1f69-433a-8bc9-ce0028b390a5	3	8
t_acb86961-1f69-433a-8bc9-ce0028b390a5	4	8
t_acb86961-1f69-433a-8bc9-ce0028b390a5	6	8
t_1819c24e-9d0a-426f-9eb6-68598fda4b08	2	8
t_1819c24e-9d0a-426f-9eb6-68598fda4b08	13	8
t_a451802c-7962-4289-be32-684d240454a3	20	8
t_a451802c-7962-4289-be32-684d240454a3	22	8
t_c37f1563-8176-44a6-9783-6064a709aeb1	1	3
t_c37f1563-8176-44a6-9783-6064a709aeb1	5	3
t_c37f1563-8176-44a6-9783-6064a709aeb1	13	3
t_c37f1563-8176-44a6-9783-6064a709aeb1	21	3
t_3ead6849-ebe3-485a-bdd0-75d376d6259c	0	7
t_3ead6849-ebe3-485a-bdd0-75d376d6259c	20	2
t_4200cbd9-ea2a-4a27-a898-a6262103dc3f	17	5
t_2007cef7-7cd3-4cf6-8332-b0f4893398b0	0	2
t_2007cef7-7cd3-4cf6-8332-b0f4893398b0	2	2
t_ce90c5bc-6023-4c34-bea3-43082ee01185	2	8
t_ce90c5bc-6023-4c34-bea3-43082ee01185	6	5
t_ce90c5bc-6023-4c34-bea3-43082ee01185	16	5
t_ce90c5bc-6023-4c34-bea3-43082ee01185	19	5
t_55232139-061b-4b82-9eee-89cac7dd0366	13	5
t_55232139-061b-4b82-9eee-89cac7dd0366	17	6
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	1	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	3	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	4	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	6	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	7	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	9	5
t_ebcb5e55-42ec-43b6-9858-34d3ffeaeb1a	20	8
t_5ec54101-c1f7-41cb-85a1-d009eb30d703	1	8
t_5ec54101-c1f7-41cb-85a1-d009eb30d703	2	8
t_5ec54101-c1f7-41cb-85a1-d009eb30d703	4	8
t_5ec54101-c1f7-41cb-85a1-d009eb30d703	6	8
t_5ec54101-c1f7-41cb-85a1-d009eb30d703	9	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	11	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	15	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	17	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	19	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	21	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	24	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	26	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	29	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	31	8
t_75bc05dd-5a0e-454a-9ea5-c1a502b1564c	33	8
t_3efb53d5-45e9-4ab8-a305-343635418e54	11	2
t_64b33225-0301-4c4c-867a-7a1e8929572d	20	2
t_7fa6a703-e724-4b14-8f68-8e4aef0888d0	20	8
t_ee0f7b2b-a6ad-492a-b470-bc08b2faf863	2	4
t_ee0f7b2b-a6ad-492a-b470-bc08b2faf863	13	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	2	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	4	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	6	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	8	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	10	4
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	12	6
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	14	6
t_4f73ebcd-9c7e-4109-a31c-5828dce27ca5	16	6
t_9f3c6804-9691-4eaf-bf75-223749b0177f	0	4
t_9f3c6804-9691-4eaf-bf75-223749b0177f	1	4
t_9f3c6804-9691-4eaf-bf75-223749b0177f	4	4
t_9f3c6804-9691-4eaf-bf75-223749b0177f	12	4
t_9f3c6804-9691-4eaf-bf75-223749b0177f	20	4
t_06339f1e-2150-4eaf-a832-3f099343b9fd	1	6
t_06339f1e-2150-4eaf-a832-3f099343b9fd	3	6
t_06339f1e-2150-4eaf-a832-3f099343b9fd	5	6
t_06339f1e-2150-4eaf-a832-3f099343b9fd	7	6
t_06339f1e-2150-4eaf-a832-3f099343b9fd	13	6
t_06339f1e-2150-4eaf-a832-3f099343b9fd	15	6
t_f37d3681-c968-4314-9fd5-58159c77bce4	2	6
t_f37d3681-c968-4314-9fd5-58159c77bce4	6	6
t_3ebb0eee-8322-44bb-9356-7d26961eec00	5	6
t_3ebb0eee-8322-44bb-9356-7d26961eec00	10	6
t_3ebb0eee-8322-44bb-9356-7d26961eec00	13	6
t_3ebb0eee-8322-44bb-9356-7d26961eec00	21	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	4	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	6	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	7	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	9	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	11	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	14	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	15	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	16	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	22	6
t_3ca2fc0e-4821-46b3-9244-c908be0183f3	26	6
t_ba421116-9f06-4283-8bcd-8c7e6c6e9406	1	6
t_ba421116-9f06-4283-8bcd-8c7e6c6e9406	17	6
t_ba421116-9f06-4283-8bcd-8c7e6c6e9406	18	6
t_57219ea0-a37b-4895-bf03-79f7588100d0	1	4
t_57219ea0-a37b-4895-bf03-79f7588100d0	3	4
t_57219ea0-a37b-4895-bf03-79f7588100d0	11	1
t_57219ea0-a37b-4895-bf03-79f7588100d0	13	7
t_57219ea0-a37b-4895-bf03-79f7588100d0	17	7
t_57219ea0-a37b-4895-bf03-79f7588100d0	19	7
t_d51a9415-1487-49aa-8135-0ef1e664d36c	10	4
t_d51a9415-1487-49aa-8135-0ef1e664d36c	17	4
t_d51a9415-1487-49aa-8135-0ef1e664d36c	20	4
t_9842d8d1-a24f-4a1a-b3b6-bff038871051	4	8
t_9842d8d1-a24f-4a1a-b3b6-bff038871051	8	7
t_0b3a6ac7-895e-44a9-8c3d-a2b8d184758f	19	7
t_4cfabe35-d9f0-4072-aaed-9f88d42cd66d	0	7
t_4cfabe35-d9f0-4072-aaed-9f88d42cd66d	4	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	2	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	4	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	5	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	6	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	7	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	8	7
t_a5a296f7-5148-4071-83d6-b905edbf1402	9	7
t_34c2d87b-9e05-475f-8a3d-590cc05b5a9d	5	4
t_34c2d87b-9e05-475f-8a3d-590cc05b5a9d	7	4
t_8001263c-7077-45ea-8df2-3b483ff40e31	3	4
t_4dbece5a-91d9-43fd-91da-b5c236c6bfb0	22	6
t_97fc26f7-f65d-448a-8821-3377fd99940b	2	7
t_97fc26f7-f65d-448a-8821-3377fd99940b	3	7
t_97fc26f7-f65d-448a-8821-3377fd99940b	20	7
t_5082c2a4-fe6c-4afd-b25c-05245a657d1c	17	4
t_5082c2a4-fe6c-4afd-b25c-05245a657d1c	19	4
t_5082c2a4-fe6c-4afd-b25c-05245a657d1c	20	4
t_26431f22-6518-4e7c-8e0b-910da703e4d9	15	6
t_26431f22-6518-4e7c-8e0b-910da703e4d9	18	6
t_860e885b-c72e-4e9e-a295-935f99b67c12	1	7
t_860e885b-c72e-4e9e-a295-935f99b67c12	5	7
t_860e885b-c72e-4e9e-a295-935f99b67c12	7	7
t_860e885b-c72e-4e9e-a295-935f99b67c12	9	7
t_860e885b-c72e-4e9e-a295-935f99b67c12	13	7
t_860e885b-c72e-4e9e-a295-935f99b67c12	15	3
t_860e885b-c72e-4e9e-a295-935f99b67c12	18	3
t_b64dbbe7-b108-42fe-90e1-a5a9e8b54930	4	8
t_b64dbbe7-b108-42fe-90e1-a5a9e8b54930	12	8
t_b64dbbe7-b108-42fe-90e1-a5a9e8b54930	18	3
t_50a06a85-af56-4f47-a862-b237781c644d	20	7
t_b246a79f-84f3-4d6d-ad07-10ec0658d2ec	3	5
t_20bc1bba-a6e3-4936-9e70-fc98e2706d74	19	4
t_89cf1f75-ac47-4e0c-b1b9-191d92726b8e	13	4
t_89cf1f75-ac47-4e0c-b1b9-191d92726b8e	17	4
t_bb67f016-7fcd-4d3b-9ced-39c5fc01e35c	15	8
t_0ce1c626-b988-46b2-9bd7-066274188f53	2	5
t_0ce1c626-b988-46b2-9bd7-066274188f53	6	8
t_0ce1c626-b988-46b2-9bd7-066274188f53	10	8
t_0ce1c626-b988-46b2-9bd7-066274188f53	14	8
t_0ce1c626-b988-46b2-9bd7-066274188f53	18	8
t_0ce1c626-b988-46b2-9bd7-066274188f53	20	5
t_a56a9be1-f899-4eec-abaa-d86b7cf02256	4	5
t_a56a9be1-f899-4eec-abaa-d86b7cf02256	10	2
t_a56a9be1-f899-4eec-abaa-d86b7cf02256	16	2
t_a56a9be1-f899-4eec-abaa-d86b7cf02256	18	2
t_a56a9be1-f899-4eec-abaa-d86b7cf02256	20	2
t_fde98fd0-1fde-43ac-affe-4765dd45b1c0	2	6
t_fde98fd0-1fde-43ac-affe-4765dd45b1c0	18	6
t_c8310a7d-addc-4534-8b65-510d44f307e7	1	7
t_c8310a7d-addc-4534-8b65-510d44f307e7	7	7
t_c8310a7d-addc-4534-8b65-510d44f307e7	9	6
t_4abffd8b-b88b-44e1-9de6-a179e17a66b5	4	2
t_4abffd8b-b88b-44e1-9de6-a179e17a66b5	5	2
t_4abffd8b-b88b-44e1-9de6-a179e17a66b5	12	2
t_d57524f0-8c2f-4f10-966d-27afa838bef4	7	2
t_d57524f0-8c2f-4f10-966d-27afa838bef4	9	2
t_d57524f0-8c2f-4f10-966d-27afa838bef4	12	2
t_d57524f0-8c2f-4f10-966d-27afa838bef4	15	2
t_d57524f0-8c2f-4f10-966d-27afa838bef4	17	5
t_642a588a-5c50-4a1d-adfd-211d14542b23	1	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	5	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	7	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	11	6
t_642a588a-5c50-4a1d-adfd-211d14542b23	17	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	19	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	21	7
t_642a588a-5c50-4a1d-adfd-211d14542b23	23	7
t_b36ccd45-e125-4433-adf2-f0ea205bf41d	5	5
t_b36ccd45-e125-4433-adf2-f0ea205bf41d	7	5
t_b36ccd45-e125-4433-adf2-f0ea205bf41d	9	5
t_b36ccd45-e125-4433-adf2-f0ea205bf41d	11	2
t_6b500324-4f4d-4261-bb07-45288fc10f12	2	7
t_f5b84b09-083b-4b85-a80c-80754521c279	1	5
t_f5b84b09-083b-4b85-a80c-80754521c279	3	5
t_1c9b9961-e5e8-434e-98f8-19071e74275c	20	2
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	1	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	2	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	3	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	4	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	5	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	6	3
t_805af759-bb4d-42cd-91b5-64f3e275f1f3	20	1
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	4	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	6	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	8	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	14	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	15	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	16	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	17	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	19	3
t_f528f257-f2a1-433d-8dae-0ef8e94610d8	20	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	0	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	1	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	2	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	3	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	4	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	5	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	6	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	7	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	8	3
t_7d609838-6cc0-4d64-b4f6-1d09e4b4abe7	10	3
t_f126b6ab-b01e-4d90-ab02-9815c5856f5d	6	3
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	5	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	15	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	16	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	19	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	20	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	21	7
t_63b79d0a-f3d0-4dd5-b556-81d19d2ea976	22	7
t_47628fb3-b99f-4b12-93c2-65696d845802	3	7
t_47628fb3-b99f-4b12-93c2-65696d845802	9	7
t_26e04903-fec4-463c-bb06-9b8519390994	5	3
t_26e04903-fec4-463c-bb06-9b8519390994	6	3
t_26e04903-fec4-463c-bb06-9b8519390994	7	3
t_26e04903-fec4-463c-bb06-9b8519390994	8	3
t_26e04903-fec4-463c-bb06-9b8519390994	9	3
t_26e04903-fec4-463c-bb06-9b8519390994	11	3
t_26e04903-fec4-463c-bb06-9b8519390994	12	3
t_26e04903-fec4-463c-bb06-9b8519390994	13	3
t_26e04903-fec4-463c-bb06-9b8519390994	15	3
t_26e04903-fec4-463c-bb06-9b8519390994	16	3
t_26e04903-fec4-463c-bb06-9b8519390994	17	3
t_26e04903-fec4-463c-bb06-9b8519390994	18	3
t_26e04903-fec4-463c-bb06-9b8519390994	20	3
t_0a55dc35-3fdf-4ff2-96a2-ae492b8c16ba	4	3
t_0a55dc35-3fdf-4ff2-96a2-ae492b8c16ba	16	7
t_0a55dc35-3fdf-4ff2-96a2-ae492b8c16ba	18	7
t_0a55dc35-3fdf-4ff2-96a2-ae492b8c16ba	20	7
t_fa914164-3444-42f3-84ff-717b8e2e4dac	3	8
t_fa914164-3444-42f3-84ff-717b8e2e4dac	11	8
t_fa914164-3444-42f3-84ff-717b8e2e4dac	15	5
t_43a0ed11-c150-4b8c-a8a8-7fee9c27e6d8	9	8
t_43a0ed11-c150-4b8c-a8a8-7fee9c27e6d8	13	8
t_a7d599fe-3f89-473b-b96c-1b000bec1b6e	18	5
t_a7d599fe-3f89-473b-b96c-1b000bec1b6e	22	5
t_bcb14e3f-0d05-49e2-b415-dc0964268602	18	8
t_bcb14e3f-0d05-49e2-b415-dc0964268602	20	8
t_880b4357-fa18-46ea-9f9d-6bc0b80e207d	22	5
t_8b7342b2-0bb6-4c77-93e3-6a34bdffc727	1	5
t_8b7342b2-0bb6-4c77-93e3-6a34bdffc727	2	5
t_8b7342b2-0bb6-4c77-93e3-6a34bdffc727	3	5
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	2	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	3	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	4	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	5	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	6	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	8	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	10	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	12	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	14	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	16	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	18	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	20	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	22	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	23	4
t_7b7353ed-e29e-4ce5-9546-73491cbd401f	24	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	1	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	4	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	6	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	7	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	18	4
t_59864fbe-7454-4a5a-bfef-de10409d81bb	20	4
t_74e3935f-ef31-47f4-821d-1373bbd51145	3	7
t_74e3935f-ef31-47f4-821d-1373bbd51145	5	7
t_74e3935f-ef31-47f4-821d-1373bbd51145	7	7
t_74e3935f-ef31-47f4-821d-1373bbd51145	11	7
t_74e3935f-ef31-47f4-821d-1373bbd51145	13	7
t_74e3935f-ef31-47f4-821d-1373bbd51145	17	3
t_74e3935f-ef31-47f4-821d-1373bbd51145	19	3
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	2	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	3	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	5	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	7	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	9	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	11	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	16	4
t_38f6a037-673c-4a60-8e70-ee3f7d53fd39	20	4
t_763de2b8-b40f-413b-8178-1df56d59eea8	5	4
t_763de2b8-b40f-413b-8178-1df56d59eea8	11	4
t_763de2b8-b40f-413b-8178-1df56d59eea8	17	4
t_22d1dfd5-993c-4388-b231-b4460d561bdc	6	4
t_22d1dfd5-993c-4388-b231-b4460d561bdc	14	4
t_22d1dfd5-993c-4388-b231-b4460d561bdc	16	4
t_22d1dfd5-993c-4388-b231-b4460d561bdc	20	4
t_d6043464-41a9-4283-b96e-ca94928a5b47	16	4
t_fc930aa9-ae8c-438e-94d6-a0fb0db7ace1	20	4
t_9c29e1e0-ebb6-498e-afdf-00d79e848f04	5	4
t_9c29e1e0-ebb6-498e-afdf-00d79e848f04	17	4
t_cbce0411-b2dc-4b5c-b09d-5b690d529bb0	7	4
t_4bbef1a5-aed1-4ba2-b0e9-989539ed9938	8	6
t_4bbef1a5-aed1-4ba2-b0e9-989539ed9938	13	6
t_5f98ba22-ecc1-4179-a722-a2362468dac0	18	7
t_5f98ba22-ecc1-4179-a722-a2362468dac0	20	7
t_7b26ec5b-b0a5-414b-98b1-fe0ad49a5206	20	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	1	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	3	8
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	5	8
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	7	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	10	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	11	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	12	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	13	7
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	15	3
t_f44ccb2f-5034-4d21-a5dc-98e47412dc30	19	3
t_9b38e592-d21f-4d1d-9c26-0d2dfa1975c0	4	8
t_9b38e592-d21f-4d1d-9c26-0d2dfa1975c0	10	8
t_9b38e592-d21f-4d1d-9c26-0d2dfa1975c0	17	8
t_556c79c1-2fb6-45e1-9485-760c5975ce16	1	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	6	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	12	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	14	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	15	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	16	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	17	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	18	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	19	5
t_556c79c1-2fb6-45e1-9485-760c5975ce16	20	5
t_4006b2b3-2eaa-4c01-8712-f12659a5d49e	10	5
t_4006b2b3-2eaa-4c01-8712-f12659a5d49e	13	3
t_4006b2b3-2eaa-4c01-8712-f12659a5d49e	16	3
t_4006b2b3-2eaa-4c01-8712-f12659a5d49e	19	3
t_2808201a-4695-48f7-94a0-3d9addd9ea37	0	8
t_2808201a-4695-48f7-94a0-3d9addd9ea37	1	8
